repo_name,smell_code,type,level,year,file_size,loc,owner_type,language,size
Ting-An-Lin/phy,DL3032,DL,warning,2021,7146,76,User,C,27502
Ting-An-Lin/phy,DL3033,DL,warning,2021,7146,76,User,C,27502
philawhite/philawhite.github.io,DL3006,DL,warning,2018,116,5,User,TeX,24700
philawhite/philawhite.github.io,DL3045,DL,warning,2018,116,5,User,TeX,24700
philawhite/philawhite.github.io,DL3045,DL,warning,2018,116,5,User,TeX,24700
lopsided98/ardupilot,DL3008,DL,warning,2019,820,22,User,C++,212513
lopsided98/ardupilot,DL3020,DL,error,2019,820,22,User,C++,212513
lopsided98/ardupilot,DL3004,DL,error,2019,820,22,User,C++,212513
metal3-io/ironic-image,DL3006,DL,warning,2021,2889,47,Organization,Shell,386
metal3-io/ironic-image,DL3041,DL,warning,2021,2889,47,Organization,Shell,386
metal3-io/ironic-image,DL3040,DL,warning,2021,2889,47,Organization,Shell,386
metal3-io/ironic-image,DL3003,DL,warning,2021,2889,47,Organization,Shell,386
metal3-io/ironic-image,DL3041,DL,warning,2021,2889,47,Organization,Shell,386
metal3-io/ironic-image,SC2046,SC,warning,2021,2889,47,Organization,Shell,386
metal3-io/ironic-image,DL3040,DL,warning,2021,2889,47,Organization,Shell,386
metal3-io/ironic-image,DL3006,DL,warning,2021,2889,47,Organization,Shell,386
metal3-io/ironic-agent-image,DL3006,DL,warning,2021,907,17,Organization,Python,47
metal3-io/ironic-agent-image,DL3040,DL,warning,2021,907,17,Organization,Python,47
metal3-io/ironic-agent-image,DL4006,DL,warning,2021,907,17,Organization,Python,47
metal3-io/ironic-agent-image,DL3041,DL,warning,2021,907,17,Organization,Python,47
metal3-io/ironic-agent-image,DL3042,DL,warning,2021,907,17,Organization,Python,47
momorito/covid19shiroi,DL3021,DL,error,2021,218,9,User,Vue,72296
fancysauced/zphisher,DL3000,DL,error,2021,303,11,User,Hack,25763
fancysauced/zphisher,DL3020,DL,error,2021,303,11,User,Hack,25763
fancysauced/zphisher,DL3008,DL,warning,2021,303,11,User,Hack,25763
fancysauced/zphisher,DL3008,DL,warning,2021,303,11,User,Hack,25763
fancysauced/zphisher,DL3008,DL,warning,2021,303,11,User,Hack,25763
fancysauced/zphisher,DL3008,DL,warning,2021,303,11,User,Hack,25763
nzzdev/Q-chart,DL3008,DL,warning,2021,555,9,Organization,JavaScript,4289
nzzdev/Q-chart,DL3025,DL,warning,2021,555,9,Organization,JavaScript,4289
nzzdev/Q-table,DL3025,DL,warning,2021,440,8,Organization,JavaScript,1819
olaoluthomas/ltv_btyd_demo,DL3042,DL,warning,2021,1067,10,User,Python,195
olaoluthomas/ltv_btyd_demo,DL3025,DL,warning,2021,1067,10,User,Python,195
teamnovanest/ncommerce-store,DL3018,DL,warning,2021,768,16,User,Blade,13491
teamnovanest/ncommerce-store,DL3003,DL,warning,2021,768,16,User,Blade,13491
teamnovanest/ncommerce-store,DL3025,DL,warning,2021,768,16,User,Blade,13491
APISuite/apisuite-be,DL3018,DL,warning,2021,369,12,Organization,JavaScript,2628
APISuite/apisuite-fe,DL3018,DL,warning,2021,575,17,Organization,TypeScript,17491
johnpham739/bug-free-spoon,DL3045,DL,warning,2021,163,4,User,Java,84
daniel-jodlos/gmm-indexer-erlang,DL3003,DL,warning,2021,563,20,User,Erlang,512
daniel-jodlos/gmm-indexer-erlang,DL3018,DL,warning,2021,563,20,User,Erlang,512
daniel-jodlos/gmm-indexer-erlang,DL3018,DL,warning,2021,563,20,User,Erlang,512
daniel-jodlos/gmm-indexer-erlang,DL3022,DL,warning,2021,563,20,User,Erlang,512
plidher24/qkfls-Movie-Reviews-Database,DL3020,DL,error,2020,212,11,User,JavaScript,167
plidher24/qkfls-Movie-Reviews-Database,DL3020,DL,error,2020,212,11,User,JavaScript,167
plidher24/qkfls-Movie-Reviews-Database,DL3020,DL,error,2020,212,11,User,JavaScript,167
plidher24/qkfls-Movie-Reviews-Database,DL3020,DL,error,2020,212,11,User,JavaScript,167
plidher24/qkfls-Movie-Reviews-Database,DL3003,DL,warning,2020,212,11,User,JavaScript,167
plidher24/qkfls-Movie-Reviews-Database,SC2164,SC,warning,2020,212,11,User,JavaScript,167
Bluette1/horticultural-exchange,DL3025,DL,warning,2021,738,15,User,JavaScript,5549
kubernetes-sigs/kpng,DL3003,DL,warning,2021,885,18,Organization,Go,1445
kubernetes-sigs/kpng,DL3018,DL,warning,2021,885,18,Organization,Go,1445
kubernetes-sigs/kpng,DL3003,DL,warning,2021,885,18,Organization,Go,1445
kubernetes-sigs/kpng,DL3020,DL,error,2021,885,18,Organization,Go,1445
kubernetes-sigs/kpng,DL3003,DL,warning,2021,885,18,Organization,Go,1445
kubernetes-sigs/kpng,DL3018,DL,warning,2021,885,18,Organization,Go,1445
kubernetes-sigs/descheduler,DL4000,DL,error,2021,949,11,Organization,Go,82227
kubernetes-sigs/descheduler,DL3022,DL,warning,2021,949,11,Organization,Go,82227
kubernetes-sigs/kubespray,DL3027,DL,warning,2021,1454,24,Organization,Jinja,16943
kubernetes-sigs/kubespray,DL3008,DL,warning,2021,1454,24,Organization,Jinja,16943
kubernetes-sigs/kubespray,DL3027,DL,warning,2021,1454,24,Organization,Jinja,16943
kubernetes-sigs/kubespray,DL4006,DL,warning,2021,1454,24,Organization,Jinja,16943
kubernetes-sigs/cluster-api,DL3006,DL,warning,2021,2259,26,Organization,Go,176459
kubernetes-sigs/gcp-compute-persistent-disk-csi-driver,DL3029,DL,warning,2021,1517,14,Organization,Go,23490
kubernetes-sigs/gcp-compute-persistent-disk-csi-driver,DL3020,DL,error,2021,1517,14,Organization,Go,23490
kubernetes-sigs/gcp-compute-persistent-disk-csi-driver,DL4006,DL,warning,2021,1517,14,Organization,Go,23490
kubernetes-sigs/cluster-api-provider-aws,DL3007,DL,warning,2021,1809,24,Organization,Go,73759
kubernetes-sigs/cli-experimental,DL3018,DL,warning,2019,461,11,Organization,Go,22721
SammyEnigma/image-syncer,DL3007,DL,warning,2019,522,12,User,Go,3430
SammyEnigma/image-syncer,DL3018,DL,warning,2019,522,12,User,Go,3430
SammyEnigma/node_exporter,DL3007,DL,warning,2021,334,10,User,Go,11386
SammyEnigma/quiche,DL3008,DL,warning,2021,1124,27,User,Rust,16529
SammyEnigma/quiche,DL3007,DL,warning,2021,1124,27,User,Rust,16529
SammyEnigma/quiche,DL3008,DL,warning,2021,1124,27,User,Rust,16529
SammyEnigma/quiche,DL3007,DL,warning,2021,1124,27,User,Rust,16529
SammyEnigma/grype,DL3007,DL,warning,2021,780,19,User,Go,1691
SammyEnigma/grype,DL3018,DL,warning,2021,780,19,User,Go,1691
brocktaylor7/accessibility-insights-web,DL3002,DL,warning,2021,2148,26,User,TypeScript,109453
brocktaylor7/accessibility-insights-web,DL3008,DL,warning,2021,2148,26,User,TypeScript,109453
brocktaylor7/accessibility-insights-web,DL4006,DL,warning,2021,2148,26,User,TypeScript,109453
brocktaylor7/accessibility-insights-web,DL3014,DL,warning,2021,2148,26,User,TypeScript,109453
brocktaylor7/accessibility-insights-web,DL3008,DL,warning,2021,2148,26,User,TypeScript,109453
brocktaylor7/accessibility-insights-web,DL3020,DL,error,2021,2148,26,User,TypeScript,109453
filipsyrmia/p4c,DL3007,DL,warning,2021,893,9,User,C++,100180
appliedbinf/covid19-event-risk-planner,DL3006,DL,warning,2021,3760,96,Organization,R,447188
appliedbinf/covid19-event-risk-planner,DL4000,DL,error,2021,3760,96,Organization,R,447188
appliedbinf/covid19-event-risk-planner,DL3008,DL,warning,2021,3760,96,Organization,R,447188
appliedbinf/covid19-event-risk-planner,DL3008,DL,warning,2021,3760,96,Organization,R,447188
appliedbinf/covid19-event-risk-planner,DL3008,DL,warning,2021,3760,96,Organization,R,447188
appliedbinf/covid19-event-risk-planner,DL3008,DL,warning,2021,3760,96,Organization,R,447188
appliedbinf/covid19-event-risk-planner,DL4006,DL,warning,2021,3760,96,Organization,R,447188
appliedbinf/covid19-event-risk-planner,DL3004,DL,error,2021,3760,96,Organization,R,447188
monetr/deepsource,DL3018,DL,warning,2021,710,15,Organization,Dockerfile,81
monetr/rest-api,DL3008,DL,warning,2021,979,23,Organization,Go,3998
LD4P/sinopia_editor,DL3045,DL,warning,2021,1236,27,Organization,JavaScript,21929
LD4P/sinopia_editor,DL3045,DL,warning,2021,1236,27,Organization,JavaScript,21929
LD4P/sinopia_editor,DL3045,DL,warning,2021,1236,27,Organization,JavaScript,21929
LD4P/ils-middleware,DL3008,DL,warning,2021,375,10,Organization,Python,582
LD4P/ils-middleware,DL3042,DL,warning,2021,375,10,Organization,Python,582
LD4P/ils-middleware,DL3042,DL,warning,2021,375,10,Organization,Python,582
LD4P/qa_server_container,DL3018,DL,warning,2021,1046,24,Organization,CSS,2522
dpinney/omf,DL4000,DL,error,2021,1138,13,User,MATLAB,1575907
dpinney/omf,DL3008,DL,warning,2021,1138,13,User,MATLAB,1575907
dpinney/omf,DL3003,DL,warning,2021,1138,13,User,MATLAB,1575907
dpinney/omf,SC2164,SC,warning,2021,1138,13,User,MATLAB,1575907
jain-tt/exporterhub.io,DL3025,DL,warning,2021,603,19,User,JavaScript,172185
dfo-mar-odis/dm_apps,DL3008,DL,warning,2021,1543,35,Organization,Python,199647
dfo-mar-odis/dm_apps,DL4006,DL,warning,2021,1543,35,Organization,Python,199647
dfo-mar-odis/dm_apps,DL3008,DL,warning,2021,1543,35,Organization,Python,199647
dfo-mar-odis/dm_apps,DL3013,DL,warning,2021,1543,35,Organization,Python,199647
dfo-mar-odis/dm_apps,DL3042,DL,warning,2021,1543,35,Organization,Python,199647
dfo-mar-odis/dm_apps,SC2046,SC,warning,2021,1543,35,Organization,Python,199647
GhostActual/VOREStation,DL3008,DL,warning,2021,1522,42,User,None,1489255
GhostActual/VOREStation,DL4006,DL,warning,2021,1522,42,User,None,1489255
GhostActual/VOREStation,DL3008,DL,warning,2021,1522,42,User,None,1489255
GhostActual/VOREStation,DL3005,DL,error,2021,1522,42,User,None,1489255
GhostActual/VOREStation,DL3008,DL,warning,2021,1522,42,User,None,1489255
patlanders/qmk_firmware,DL3006,DL,warning,2021,100,4,User,C,182992
patlanders/qmk_firmware,DL3025,DL,warning,2021,100,4,User,C,182992
NandhanaPramod/samplejavaapp,DL3025,DL,warning,2021,127,4,User,Java,344
tstastna/che-docs,DL4006,DL,warning,2021,3660,81,User,SCSS,154250
tstastna/che-docs,DL4006,DL,warning,2021,3660,81,User,SCSS,154250
tstastna/che-docs,SC2115,SC,warning,2021,3660,81,User,SCSS,154250
tstastna/che-docs,DL3018,DL,warning,2021,3660,81,User,SCSS,154250
tstastna/che-docs,DL3013,DL,warning,2021,3660,81,User,SCSS,154250
mjaquiery/oxforddown,DL3008,DL,warning,2021,1134,21,User,TeX,115619
mjaquiery/oxforddown,DL3004,DL,error,2021,1134,21,User,TeX,115619
mjaquiery/oxforddown,DL3000,DL,error,2021,1134,21,User,TeX,115619
mkst/ctr,DL3008,DL,warning,2021,1021,25,User,Makefile,2077
mkst/ctr,DL3003,DL,warning,2021,1021,25,User,Makefile,2077
mkst/ctr,DL4006,DL,warning,2021,1021,25,User,Makefile,2077
mkst/ctr,SC2046,SC,warning,2021,1021,25,User,Makefile,2077
mkst/ctr,DL3008,DL,warning,2021,1021,25,User,Makefile,2077
mkst/esa,DL3008,DL,warning,2021,1021,25,User,C,2075
mkst/esa,DL3003,DL,warning,2021,1021,25,User,C,2075
mkst/esa,DL4006,DL,warning,2021,1021,25,User,C,2075
mkst/esa,SC2046,SC,warning,2021,1021,25,User,C,2075
mkst/esa,DL3008,DL,warning,2021,1021,25,User,C,2075
INT222-Integrated-01-92-99/frontend,DL3006,DL,warning,2021,248,11,Organization,Vue,4398
Sparkobbable/ISBNValidation-Function,DL3003,DL,warning,2021,916,13,User,Java,34
Sparkobbable/ISBNValidation-Function,DL4006,DL,warning,2021,916,13,User,Java,34
orderoutofchaos/kry-judge,DL3045,DL,warning,2021,179,7,Organization,Kotlin,160
orderoutofchaos/kry-judge,DL3045,DL,warning,2021,179,7,Organization,Kotlin,160
Jonxslays/Carberretta,DL3008,DL,warning,2020,463,10,User,Python,210
Jonxslays/Carberretta,DL4006,DL,warning,2020,463,10,User,Python,210
include-cpp/include-cpp.github.io,DL3025,DL,warning,2021,108,6,Organization,JavaScript,1450
masasam/dotfiles,DL3007,DL,warning,2021,1165,35,User,Emacs Lisp,7761
masasam/dotfiles,DL4006,DL,warning,2021,1165,35,User,Emacs Lisp,7761
masasam/dotfiles,DL4006,DL,warning,2021,1165,35,User,Emacs Lisp,7761
masasam/dotfiles,DL4006,DL,warning,2021,1165,35,User,Emacs Lisp,7761
proxvision/ecom,DL3013,DL,warning,2021,787,11,User,Python,5377
proxvision/ecom,DL3042,DL,warning,2021,787,11,User,Python,5377
natura-cosmeticos/natds-commons,DL3007,DL,warning,2020,196,7,Organization,HTML,31956
natura-cosmeticos/natds-commons,DL3008,DL,warning,2020,196,7,Organization,HTML,31956
sachin9742s/LuciferMoringstar_Robot,DL3042,DL,warning,2021,151,6,User,Python,532
sachin9742s/LuciferMoringstar_Robot,DL3025,DL,warning,2021,151,6,User,Python,532
EmeraldCoder/riichi-pointer-js,DL3020,DL,error,2021,80,3,User,JavaScript,2242
EmeraldCoder/riichi-pointer-js,DL3020,DL,error,2021,80,3,User,JavaScript,2242
daveisaacs90/airflow-repo-template,DL3027,DL,warning,2021,884,21,User,Python,175
daveisaacs90/airflow-repo-template,DL3027,DL,warning,2021,884,21,User,Python,175
daveisaacs90/airflow-repo-template,DL3008,DL,warning,2021,884,21,User,Python,175
traPtitech/anke-to,DL3018,DL,warning,2021,1298,32,Organization,Go,5661
traPtitech/anke-to,DL3018,DL,warning,2021,1298,32,Organization,Go,5661
traPtitech/anke-to,DL3018,DL,warning,2021,1298,32,Organization,Go,5661
traPtitech/anke-to,DL3018,DL,warning,2021,1298,32,Organization,Go,5661
traPtitech/anke-to,DL3025,DL,warning,2021,1298,32,Organization,Go,5661
traPtitech/booQ-UI,DL3018,DL,warning,2021,348,13,Organization,Vue,7584
traPtitech/traQ_S-UI,DL3003,DL,warning,2021,879,25,Organization,Vue,34152
traPtitech/Jomon,DL3018,DL,warning,2021,919,27,Organization,Go,8483
traPtitech/Jomon,DL3018,DL,warning,2021,919,27,Organization,Go,8483
traPtitech/Jomon,DL3025,DL,warning,2021,919,27,Organization,Go,8483
Cngozi/helloworld19,DL4000,DL,error,2021,133,3,User,Java,8
aaronbieber/docker-rails,DL3008,DL,warning,2021,462,16,User,Makefile,7
heihyug456uytIUY/hfhjgjdt,DL3018,DL,warning,2021,366,10,User,Shell,212
heihyug456uytIUY/hfhjgjdt,DL3020,DL,error,2021,366,10,User,Shell,212
heihyug456uytIUY/hfhjgjdt,DL3025,DL,warning,2021,366,10,User,Shell,212
mozilla/reticulum,DL3008,DL,warning,2021,278,10,Organization,Elixir,13843
mozilla/reticulum,DL4006,DL,warning,2021,278,10,Organization,Elixir,13843
mozilla/lookml-generator,DL4000,DL,error,2021,1295,28,Organization,Python,1191
mozilla/lookml-generator,DL3008,DL,warning,2021,1295,28,Organization,Python,1191
mozilla/lookml-generator,DL3027,DL,warning,2021,1295,28,Organization,Python,1191
mozilla/lookml-generator,DL3027,DL,warning,2021,1295,28,Organization,Python,1191
mozilla/lookml-generator,DL3022,DL,warning,2021,1295,28,Organization,Python,1191
mozilla/lookml-generator,DL3042,DL,warning,2021,1295,28,Organization,Python,1191
mozilla/lookml-generator,DL3013,DL,warning,2021,1295,28,Organization,Python,1191
mozilla/lookml-generator,DL3042,DL,warning,2021,1295,28,Organization,Python,1191
mozilla/lookml-generator,DL3042,DL,warning,2021,1295,28,Organization,Python,1191
mozilla/blurts-server,DL3025,DL,warning,2021,395,13,Organization,Fluent,49950
mozilla/release-notes,DL3042,DL,warning,2019,242,8,Organization,Python,7629
mozilla/bigquery-etl,DL3008,DL,warning,2021,1653,23,Organization,Python,28031
mozilla/bigquery-etl,DL3042,DL,warning,2021,1653,23,Organization,Python,28031
mozilla/bigquery-etl,DL3042,DL,warning,2021,1653,23,Organization,Python,28031
mozilla/bigquery-etl,DL3008,DL,warning,2021,1653,23,Organization,Python,28031
mozilla/bigquery-etl,DL3008,DL,warning,2021,1653,23,Organization,Python,28031
mozilla/bigquery-etl,DL3022,DL,warning,2021,1653,23,Organization,Python,28031
mozilla/bigquery-etl,DL3042,DL,warning,2021,1653,23,Organization,Python,28031
mozilla/addons-server,DL3008,DL,warning,2021,4127,75,Organization,Python,1212670
mozilla/addons-server,DL3008,DL,warning,2021,4127,75,Organization,Python,1212670
mozilla/addons-server,DL3020,DL,error,2021,4127,75,Organization,Python,1212670
mozilla/addons-server,DL3046,DL,warning,2021,4127,75,Organization,Python,1212670
mozilla/glam,DL3008,DL,warning,2021,1598,45,Organization,Svelte,17816
mozilla/glam,DL3013,DL,warning,2021,1598,45,Organization,Svelte,17816
mozilla/glam,DL3042,DL,warning,2021,1598,45,Organization,Svelte,17816
mozilla/glam,DL3025,DL,warning,2021,1598,45,Organization,Svelte,17816
mozilla/addons-release-tests,SC2154,SC,warning,2020,1218,22,Organization,Python,734
mozilla/addons-release-tests,DL3025,DL,warning,2020,1218,22,Organization,Python,734
mozilla/addons-frontend,DL3008,DL,warning,2021,1615,29,Organization,JavaScript,727974
mozilla/addons-frontend,SC2226,SC,warning,2021,1615,29,Organization,JavaScript,727974
mozilla/addons-frontend,DL3025,DL,warning,2021,1615,29,Organization,JavaScript,727974
mozilla/fx-private-relay,DL3008,DL,warning,2021,920,28,Organization,Python,12847
mozilla/fx-private-relay,DL3013,DL,warning,2021,920,28,Organization,Python,12847
mozilla/fx-private-relay,DL3042,DL,warning,2021,920,28,Organization,Python,12847
mozilla/fx-private-relay,DL3042,DL,warning,2021,920,28,Organization,Python,12847
assassinvncm/SPRS,DL3020,DL,error,2021,156,4,User,Java,409
Eduflex-Student-Management-System/eduflex-backend,DL3020,DL,error,2021,130,4,Organization,Java,38736
tsuru/tsuru,DL3029,DL,warning,2021,548,14,Organization,Go,88989
tsuru/tsuru,DL3018,DL,warning,2021,548,14,Organization,Go,88989
tsuru/tsuru,DL3006,DL,warning,2021,548,14,Organization,Go,88989
tsuru/tsuru,DL3018,DL,warning,2021,548,14,Organization,Go,88989
tsuru/tsuru,DL3020,DL,error,2021,548,14,Organization,Go,88989
Sqvall/rss_aggregator_fastapi,DL3008,DL,warning,2021,434,16,User,Python,112
Sqvall/rss_aggregator_fastapi,DL3013,DL,warning,2021,434,16,User,Python,112
Sqvall/rss_aggregator_fastapi,DL3042,DL,warning,2021,434,16,User,Python,112
Ellipsanime/OpenPype,DL3002,DL,warning,2021,1846,54,Organization,Python,70519
Ellipsanime/OpenPype,DL3008,DL,warning,2021,1846,54,Organization,Python,70519
Ellipsanime/OpenPype,DL4006,DL,warning,2021,1846,54,Organization,Python,70519
Ellipsanime/OpenPype,DL3003,DL,warning,2021,1846,54,Organization,Python,70519
Ellipsanime/shotgrid-leecher,DL3003,DL,warning,2021,570,14,Organization,Python,498
Ellipsanime/shotgrid-leecher,DL4006,DL,warning,2021,570,14,Organization,Python,498
Ellipsanime/shotgrid-leecher,SC2226,SC,warning,2021,570,14,Organization,Python,498
Ellipsanime/shotgrid-leecher,DL3042,DL,warning,2021,570,14,Organization,Python,498
bniepce/e-shop-front,DL3006,DL,warning,2020,259,8,User,Vue,2086
pgodowski/ibm-common-service-operator,DL3007,DL,warning,2021,1458,30,User,Go,5910
dalmatialab/importer,DL3008,DL,warning,2021,1446,21,Organization,Scala,14
dalmatialab/importer,DL3027,DL,warning,2021,1446,21,Organization,Scala,14
dalmatialab/importer,DL3008,DL,warning,2021,1446,21,Organization,Scala,14
dalmatialab/importer,DL3008,DL,warning,2021,1446,21,Organization,Scala,14
dalmatialab/importer,DL3014,DL,warning,2021,1446,21,Organization,Scala,14
dalmatialab/importer,DL3008,DL,warning,2021,1446,21,Organization,Scala,14
dalmatialab/importer,DL3003,DL,warning,2021,1446,21,Organization,Scala,14
dalmatialab/importer,DL3003,DL,warning,2021,1446,21,Organization,Scala,14
dalmatialab/importer,DL3020,DL,error,2021,1446,21,Organization,Scala,14
dalmatialab/dask,DL3008,DL,warning,2021,498,13,Organization,Dockerfile,37
dalmatialab/dask,DL3027,DL,warning,2021,498,13,Organization,Dockerfile,37
dalmatialab/dask,DL3027,DL,warning,2021,498,13,Organization,Dockerfile,37
dalmatialab/dask,DL3042,DL,warning,2021,498,13,Organization,Dockerfile,37
dalmatialab/dask,DL3013,DL,warning,2021,498,13,Organization,Dockerfile,37
dalmatialab/dask,DL3042,DL,warning,2021,498,13,Organization,Dockerfile,37
dalmatialab/dask,DL3013,DL,warning,2021,498,13,Organization,Dockerfile,37
dalmatialab/dask,DL3013,DL,warning,2021,498,13,Organization,Dockerfile,37
dalmatialab/dask,DL3042,DL,warning,2021,498,13,Organization,Dockerfile,37
imapp-pl/go-ethereum,DL3018,DL,warning,2020,427,9,Organization,None,169389
imapp-pl/go-ethereum,DL3020,DL,error,2020,427,9,Organization,None,169389
imapp-pl/go-ethereum,DL3003,DL,warning,2020,427,9,Organization,None,169389
imapp-pl/go-ethereum,DL3007,DL,warning,2020,427,9,Organization,None,169389
imapp-pl/go-ethereum,DL3018,DL,warning,2020,427,9,Organization,None,169389
bboehmke/raspi-alpine-builder,DL3008,DL,warning,2021,2920,61,User,Go,320
bboehmke/raspi-alpine-builder,DL3020,DL,error,2021,2920,61,User,Go,320
bboehmke/raspi-alpine-builder,DL3018,DL,warning,2021,2920,61,User,Go,320
bboehmke/raspi-alpine-builder,DL3003,DL,warning,2021,2920,61,User,Go,320
bboehmke/raspi-alpine-builder,DL3020,DL,error,2021,2920,61,User,Go,320
bboehmke/raspi-alpine-builder,DL3003,DL,warning,2021,2920,61,User,Go,320
bboehmke/raspi-alpine-builder,DL4006,DL,warning,2021,2920,61,User,Go,320
bboehmke/raspi-alpine-builder,SC2046,SC,warning,2021,2920,61,User,Go,320
bboehmke/raspi-alpine-builder,DL3020,DL,error,2021,2920,61,User,Go,320
pdemeulenaer/mlflow-on-kubernetes,DL3042,DL,warning,2021,184,6,User,Python,76
ComradeProgrammer/kubesphere-authz,DL3007,DL,warning,2021,303,9,User,Go,267
ComradeProgrammer/kubesphere-authz,DL3025,DL,warning,2021,303,9,User,Go,267
gofrolist/molecule-action,DL3018,DL,warning,2021,1502,37,User,Dockerfile,187
gofrolist/molecule-action,DL3045,DL,warning,2021,1502,37,User,Dockerfile,187
gofrolist/molecule-action,DL3013,DL,warning,2021,1502,37,User,Dockerfile,187
gofrolist/molecule-action,DL3042,DL,warning,2021,1502,37,User,Dockerfile,187
gofrolist/molecule-action,DL3018,DL,warning,2021,1502,37,User,Dockerfile,187
gofrolist/molecule-action,DL3025,DL,warning,2021,1502,37,User,Dockerfile,187
mej504/ap-scraper,DL3016,DL,warning,2021,343,16,User,JavaScript,2451
rzuick/swap-meet,DL3007,DL,warning,2021,763,18,User,Python,57
rzuick/swap-meet,DL3008,DL,warning,2021,763,18,User,Python,57
rzuick/swap-meet,DL3020,DL,error,2021,763,18,User,Python,57
